1736157938.619959,122.0,171.34990008682246,49.34990008682246
1736157943.62596,151.0,187.57975969185566,36.57975969185566
1736157948.632095,310.0,287.9262686271418,22.07373137285822
1736157953.637791,187.0,229.00782596400725,42.00782596400725
1736157958.64394,40.0,46.14372941330611,6.1437294133061116
1736157963.649887,137.0,137.76652515560218,0.7665251556021815
1736157968.651435,63.0,65.07532056075765,2.075320560757646
1736157973.657212,164.0,148.5625480908657,15.437451909134296
1736157978.663032,184.0,199.7844275027345,15.784427502734502
1736157983.669353,108.0,73.5178336719722,34.4821663280278
1736157988.675225,242.0,270.5668624478866,28.566862447886592
1736157993.68114,120.0,110.96658545286132,9.033414547138676
1736157998.686938,66.0,46.40171675094899,19.598283249051008
1736158003.692744,70.0,64.55031367717534,5.449686322824661
1736158008.694668,321.0,324.79845693355935,3.7984569335593505
1736158013.700428,116.0,77.77753489206063,38.22246510793937
1736158018.702663,65.0,50.12240448885814,14.877595511141863
1736158023.708496,219.0,250.09168092860355,31.09168092860355
1736158028.714288,230.0,250.95008796399918,20.95008796399918
1736158033.720135,283.0,242.3093723553822,40.69062764461779
1736158038.721937,202.0,193.56679729181235,8.43320270818765
1736158043.723491,132.0,135.26351670270927,3.2635167027092677
1736158048.729389,115.0,82.31790870894207,32.68209129105793
1736158053.735317,128.0,109.93960931870701,18.060390681292986
1736158058.741162,198.0,203.5665059636418,5.566505963641788
1736158063.746997,196.0,200.68476355927953,4.684763559279531
1736158068.752815,128.0,129.56097186504203,1.5609718650420348
1736158073.75862,55.0,74.49068756675848,19.49068756675848
1736158078.763656,122.0,167.89074024518334,45.89074024518334
1736158083.769655,85.0,77.49626465316872,7.503735346831277
1736158088.774654,166.0,173.58703268937822,7.587032689378219
1736158093.779654,262.0,279.2510699024056,17.251069902405618
1736158098.784668,258.0,251.06130094630777,6.938699053692233
1736158103.789649,264.0,270.1151879987603,6.115187998760291
1736158108.794668,200.0,217.75177284640722,17.75177284640722
1736158113.800556,99.0,108.16085912175413,9.160859121754129
1736158118.802439,78.0,44.364961532660885,33.635038467339115
1736158123.808249,302.0,260.32732902199086,41.67267097800914
1736158128.814101,161.0,161.44778996628642,0.44778996628642176
1736158133.81649,216.0,212.89019174735506,3.109808252644939
1736158138.822684,135.0,115.1115966411569,19.888403358843107
1736158143.824536,190.0,220.01042028010446,30.010420280104455
1736158148.830661,180.0,177.00815179480344,2.991848205196561
1736158153.83664,71.0,64.29554016839296,6.704459831607039
1736158158.842418,97.0,64.79646929808351,32.20353070191649
1736158163.847701,185.0,208.93302103000926,23.933021030009257
1736158168.854789,184.0,154.1783092976948,29.821690702305204
1736158173.86093,128.0,132.18808195327014,4.188081953270142
1736158178.866807,97.0,108.29374193754941,11.293741937549413
1736158183.871671,129.0,124.98019987407517,4.0198001259248315
1736158188.87773,199.0,188.7239291837686,10.276070816231396
1736158193.883658,116.0,113.90795979712622,2.0920402028737755
1736158198.885457,74.0,61.58734327338022,12.41265672661978
1736158203.89144,25.0,34.419877093487955,9.419877093487955
1736158208.900653,72.0,90.44754759114583,18.447547591145835
1736158213.906635,174.0,226.129645541383,52.12964554138301
1736158218.915658,262.0,294.3127278372967,32.31272783729668
1736158223.921664,104.0,119.11622409461108,15.116224094611084
1736158228.927534,273.0,300.7542080213339,27.75420802133391
1736158233.933419,310.0,320.5517946815314,10.551794681531419
1736158238.939234,113.0,86.01184387990118,26.98815612009882
1736158243.945154,264.0,273.29712173823674,9.29712173823674
1736158248.950285,257.0,239.87531791615402,17.124682083845983
1736158253.951446,185.0,196.1844701416807,11.184470141680691
1736158258.957413,132.0,105.17075750047141,26.82924249952859
